author,date,exam,file-name,file-path,file-type,last_updated,status,subject,type,url,year
ROHIT NINAWE,2025,,HE-CAE3,Documents/ROHIT NINAWE/PYQ/2025/HE-CAE3.jpg,jpg,,,HE-CAE3.jpg,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/HE-CAE3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=17e899b7bbf3e09f9f15b05de14117c5f7b8bf4ae03ba813013399bb7f68ef121880c95e698bd06eb17cc6588890a244a37de63e3d6a50fbff08ee0790ebc514e0be385d9c7cefaa4f0b5e01fc59c8ee378d151d56444229576fef70e152f4eff9b8be2784bc34d9411cf0a69466c93b17e3628302cca7d38392160716823c185a6cf77c3bfdf0529a937f05ea6c2c98ebb39a4029d4d180c73749890fd8dc00fd8d22efcba10395678b8bcca9e155de6e1c2c021efc80f3f20383dc0dacf3fb5875ddca3eaf933d63cef56d15dad3e468c7cda8949c698d025a1d0ed0f5a7159b524d62c3d9285bf4f0cad212f87cf4dfb3e2f35b18c9f791ffbec28f5ac511,
ROHIT NINAWE,2025,,Nanaotechnology-CAE3,Documents/ROHIT NINAWE/PYQ/2025/Nanaotechnology-CAE3.jpg,jpg,,,Nanaotechnology-CAE3.jpg,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/Nanaotechnology-CAE3.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=0c2c13b5e2f845a9726c74dc1e6ce7b10957e805ee67cf03ffc2d69d658c1770821eb3be7b6b5268bb435d3e7feaaaa0b47c8aec24fa0bb69f5973889b97f35c68e88eb2b7495cee026e8a96f393dfa4d5fe374c282cc7e8916fc39ab6b939e7bbc11f8907cbfe6ad6828c27c1ef6236f7089cc8b5a37df0be60667a99c5d9c77347b4e6ed02518bf3b9a2cc0d2856e778fc080dbf4ea3ad9499e87e8dae737559cf62c0e54f3b8865b0ff50979e7d0eb01be2dab76707361f4fd5a6b73af70c9ce644f2bf84218c32dbdd1a086dc82814d096eb0c68b7cb97d4d9a838b9f147c61e634ae199dec91521ca1f55ad0c3f1c83d124e23ea9d65aa7146557fe1f25,
ROHIT NINAWE,2025,,UHV-CAE3,Documents/ROHIT NINAWE/PYQ/2025/UHV-CAE3.png,png,,,UHV-CAE3.png,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/PYQ/2025/UHV-CAE3.png?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250422%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250422T163531Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=b1cba088cf746c9802e8864a6155c54d0af9495f43451104120499dc5ed07248032e6e6071d1fea780e250432975344ef760f8d8cf5da5c162313e717ca1b4f1ca3e8537633c7c51369366898c5ecc83b977f6852ebca135eb29f4c4ed0a2966ff5e15b5523ed630818047479c14514d2455bf468426d0fc809bd43642be4be31c55d53a3e3e734faf27cbe39c2dd517d1f574577ebfba66ff00c28138b3a74cfa95fa02fa334c6462066da760a9930a392f07da6848754dfb2e21ad559480cd32bffd2ee33df94856aa13c381c81df2b09024145c13633e312eb04faa7a5a3e3cef4e9974752efa8d9a66002b63958efaf9adbfbf8a23f31ad00e72c938f13b,
Abhijeet Shende,2025,,DAA_Unit1,Documents/Abhijeet Shende/Notes/2025/DAA/DAA_Unit1.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/DAA_Unit1.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=69c376f42c8dba7ee6d8fe30970d35fe6aea37b04a390d5f94575d6bf5f7db4506c5589d11cb2fd6ff0b212021a6564e4fa8a2479e7dfc848cc8e8d29bcd15dabea53c0bed3ab040cf03dde278be900439781c0cc6f2b5e1c49b567c168f5179b52081ac8928693e287a8c292bc5711ac087a425ebc07f4d2a93f4984ae0abe0e947c05464b1137b82bdaf4c32956ba162ca0c71fd4a2bbfc659a0c8ffaebae7fedf1cdb0d1abe183843e90f88d62b9b32319518b24c3645148ccb090cef4942577aa89b84ae38880a520a8a80f6dba9a245e4546530ebe075ca979878baef2a9a163d6686124ba8e9477fa648b95ca63d6f8285c34d2822224a2e25373ee916,
Abhijeet Shende,2025,,DAA_Unit2,Documents/Abhijeet Shende/Notes/2025/DAA/DAA_Unit2.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/DAA_Unit2.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=2822d5ebcb61e32d40a0b384f9ea05c46bb004d69ce166cd1319ecd163e7d866d894e0c23a34b0aa4b13ca6584866dc61d588b323a04d81959afb5e777ba135e75576bb05a0565bc9fd55e9362c8231bff4b77e5c3941764d43d409f82c6b8b2e802e1ab6de5fb7f9c2a40e9379b2f5692db2339f8be1fd802405422d486c037e701811f2772d749f33254a4b15b6ac7326bcfbdb5fc98b06454855aeb23ca05cc4b95af9448d05aff8bb384cfb1e74e0e6a52951f6a5f89d10b248f96c894f22f8e28d6e9147872ebb1832eee9428fe2c87a09be2d4227a04383da04b7d8d0a4a3b8c02ddad001c657a05882a9b0835f878ecb036aadff7203af4038ea2d506,
Abhijeet Shende,2025,,DAA_Unit3,Documents/Abhijeet Shende/Notes/2025/DAA/DAA_Unit3.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/DAA_Unit3.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=87838f9818be61dcb2cc9e373f8a45c89756afc73afc93b9bbc59d9e0ede6169c13dbef5ef1539b36f0db303571b846ca71664721f29b4d9243d71cd1b888867598cc4dd7497afeccdc7f8a5dc0657b0b545792669b44ca1ab5671ab2cfcb72293e124f383c79bc252614a6ad836633c26916f214153ad4e33db380e60d6c2a73f0ca33c8185d63b03301399930159781fbd432756d711c61e49becb9419b8eb4e3ecbbda34b28718121aec138359562038a42233c558a62339309e85a503398660ac150db09b6805b406bab69fdca9c677b4c5874aed473f5a8d918de61845e3fb66006837d12da3d3e54c60d57c7ec63e6c0c895e901ef63d1d29570504994,
Abhijeet Shende,2025,,DAA_Unit4,Documents/Abhijeet Shende/Notes/2025/DAA/DAA_Unit4.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/DAA_Unit4.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=75abec0da8d17c6b22d99e73cf828d412f921e5131f6e3e7f8a2f4e65ff8ad37bdad6e23e3cec66e3383ac8749e75fd9884940cc5fb3bd42e29283aa837fb1e331efed98690e4dc175b6eb6880aaf45f501848f25ecc1f0de3c9d8fc10f07945cb426116802425c59205e9dbb2c0e99727cf17da6c588734ca689d4865ff05063a5da8d812389542d974814163f33ae1d7d052528ecc62022a06b026d357cf9ac51706448ea9b4536a5fed728e9cc21ba84a3eda13dbaec3a059d91b14c65048d5f9f579b4763a82be085b92fa42a2264346bab55aa88ea6a6b9b20edc0c513fa4e1e40b547e5b98ea95cbd0cf96cb486943db91d6a3ca487e076ef53894cbd8,
Abhijeet Shende,2025,,DAA_Unit5,Documents/Abhijeet Shende/Notes/2025/DAA/DAA_Unit5.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/DAA_Unit5.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=5a65e52deae4a7a091dfff18c6facf7f19ba927f1d75676b8ed742dce6fcde28416c0442628e17e6da56b821478abf044dd6a9c96b51688f108b1266b00374f91c7642711301191e0a080cc416c463344037ba84937c46793a910f46e4aeceaa5892fd8a4e02be5942220d24d6a61f80625f040f9489f102edad166e2143b9c57812ff2c39ca6313d24098731fdf65675b315502842eff1f43820ea4790f14301447a8e6059e4620a0586bb5996fdb29aad83f3bc64f22343234859897f06d7e57b27d97532372c48ac39ef6e4dcc15cbd871993247d1ee782970fb3ca6b0cc6ca22f128364340c1604acff7cd850009e0c995c054906f94a81ee18a6ceaa129,
Abhijeet Shende,2025,,Problem Solving Technique,Documents/Abhijeet Shende/Notes/2025/DAA/Problem Solving Technique.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2025/DAA/Problem%20Solving%20Technique.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250419%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250419T174232Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=5a50f02aa878276e5d822d2baf467429c2d95102d1c29dbfa80fbe9190c8b583651c71fdbfa3a5fb265e02a3e984cde0a16879c7c874be083cd2824634533d80ff5fe7ef1a0bfed3dc7bfa401c713e335306c823a93fbcbf791fe9f193f1ac42d0bb0e7fe2ece690e000cb6ff95737e063e4e5b6a81cc1f01045fc1f03e681054bd14220a46c333ba4a63583afddc41ef03378ca80e334c60fa829336744d0e3642d414f1c076940d3fbec12a72bb3d1a3881a4a171511e36e9c117e37f817fbc5a7fce9d4d78427f98cc2bd10d8cc9717737d5bd9f750e1d91dd084d4ce693f4ab343f57ff7e795aa8aaebcd732d8f53c1655e7a62529c44b1b2d8037ad70a0,
ROHIT NINAWE,2025,,DAA-U1,Documents/ROHIT NINAWE/Notes/2025/DAA/DAA-U1.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/Notes/2025/DAA/DAA-U1.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250210%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250210T184630Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=aa130147db837a1bc5709ce7e373a4363e8597e72e44e22d4c09e294b6076a546f2bc9ce8ea51da0574c3a5db16b1d33fae23014f48d09fcafa671cd5b0e3658ae68b4e61956eea9f9fe2ee5c40491c78c3222249dbbf6f88c67f5aca573b15695a8388f08a677d78dbcc66ea422c2c99eaa4fdd286eeee2771ddcfdadf774ba20209745d4873a8c7adf05e215ede701fd758d1ff26d814ed719c71a3fc4731bb8f4e024df450eb6044408ecb5a36c6e3dd4247f44183719b6f25d95f9e5d3856bae5c1c72a8434f06999ea8066e9d8d2d36c823dc9d2e96fb765b6fed19f0acf55fc5b06a6268f49490b6de85f773151eaadb7426d3ceb82f5adc5e4aa858db,
ROHIT NINAWE,2025,,DAA-U2,Documents/ROHIT NINAWE/Other/2025/DAA/DAA-U2.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/Other/2025/DAA/DAA-U2.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250210%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250210T184630Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=a76756d48e02598f7c7a3e007d47e3fce5ca3685884fcdbbdb17aa22f15231bbea275a7bd3efe74b582d1d2f3d1c86a9e92479a8dc2d9d497404b7d5124337bc0e464d62257a4eba1b9897597aaf4677669f65b09b6deb883254981d8c89301f59e6a31ff9d6f45cc4159660de7516e3982b550c3ad26e2addb285cac4f2b73b9136a8e721b36f26b0f21e581cd8a614d4df92944f03512c8a729d1add47e33447304eef3184a6d523f3c416a1bb345b66eba7ec71179ddcc13858d9c1cb44edad191aefe099abcb34099ff86f801de6ce38a34bc1924438be4724d577f3f256aa73434cd85d9256c2608edd5d946bae132afea0c0d0c2c1634bdb54204ed8db,
ROHIT NINAWE,2025,,DAA-U3,Documents/ROHIT NINAWE/Notes/2025/DAA/DAA-U3.pdf,pdf,,,DAA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ROHIT%20NINAWE/Notes/2025/DAA/DAA-U3.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250210%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250210T184630Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=acf588e092963ae3d49f11a8abab83b62195dca7c3f6bbe6be6dab041dbb6c815cbc08f505f919d0ccde7b2e0159256c38127bc07ab927012be8e82e7adce45ebd3315b8a176240d3fb754382b2483a573a12293630cf1b687b4d6901f261ad388c813a8ffeaea8f2662babed646a28f54857a93919f4dc59c4116eb2bdcbb30d6a83816aef2689b1964ff892987437e48084ba555b87338a48f39990501b057abaf6bb54683723f367c5360db1bb47faf9c260eb2611b01a9e7cdef4f1b0c69a87ee967b60d31fbffcbd059ccdf592d89ec44f9ac26391a9fb9b58aed7dbc35668f269933a7b7a8a1aa98f75ab0e98ab500ccc4ca9dff1d1f2761216e91aeb9,
Abhijeet Shende,2025,,TAE1 OE(Introduction to communication Electronic),Documents/Abhijeet Shende/Notes/2025/OE(Swati Paraskar)/OE(Swati Paraskar)-U2.pdf,pdf,,,OE(Introduction to communication Electronic),Notes,https://firebasestorage.googleapis.com/v0/b/abhi-hub.appspot.com/o/Documents%2FAbhijeet%20Shende%2FNotes%2F2025%2FIntroduction%20to%20Communication%20Electronic%2FOE(Introduction%20to%20communication%20Electronic).pdf?alt=media&token=85357093-2361-40d4-bd8b-0dfccaf87c29,
Abhijeet Shende,2025,,OE(Introduction to communication Electronic),Documents/Abhijeet Shende/Notes/2025/Introduction to Communication Electronic/OE(Introduction to communication Electronic).pdf,pdf,,,OE(Introduction to communication Electronic),Notes,https://firebasestorage.googleapis.com/v0/b/abhi-hub.appspot.com/o/Documents%2FAbhijeet%20Shende%2FNotes%2F2025%2FIntroduction%20to%20Communication%20Electronic%2FOE(Introduction%20to%20communication%20Electronic).pdf?alt=media&token=85357093-2361-40d4-bd8b-0dfccaf87c29,
ADITYA TAKE,2024,,Advance Communication Skills-ESE,Documents/ADITYA TAKE/PYQ/2024/Advance Communication Skills/Advance Communication Skills-ESE.jpg,jpg,,,Advance Communication Skills,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/ADITYA%20TAKE/PYQ/2024/Advance%20Communication%20Skills/Advance%20Communication%20Skills-ESE.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=65994e97a239a18672d92eca1316b3f8e6223af55970c17b823152f780cccfb7c14f7996e51a6c5eb6bd4ee03dd37a84ab42207d720e8d039f2179d370da318b4ba479f8f9dec1b41e2b4b805914ffa88158660a68b2b591f7c27015659c5f52243f3094678d1ec9c2bae822a852aabb8270a1bd0911b7f4d13d5d0fb4b1234b352f0f273349d7bbe5f22b1974dd033c0ae7569f36e213461e77d6b054ae661ab374cb5842c16bb242c644272a2b4692148dd31c50c014366b1413d30d6e7110aef88a133ecebd0f5db357cd07f283bd7f7511071f02d47e5911f2ed4b63cfcff43cb84a0afbdd73802ca73f5f0075eccc48b739277ffdc29ea38d49415e751a,
Aayush Gupta,2024,,DBMS ESE,Documents/Aayush Gupta/PYQ/2024/DBMS/17360631286548797166387890372993.jpg,jpg,,,DBMS,Papers,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Aayush%20Gupta/PYQ/2024/DBMS/17360631286548797166387890372993.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=89f3c921dc60d9bb65b3d07999941253d5699006b2136cab242e586006b7c8886241ec6f90df000769a8cf121fbee1c42e92ad56c94b520fc3e459bbd731ece02e7c9db7e490fbcf709595831230f912cdcdf39395f44907323111a54783b17bee489bf46a1a9974fea328e4540ff6c519e68660a63b29285575e8ab7204a81ce5427c6784f746ca476f6bad3da3bef95f7c20a8bfb1353d9cf8f5de9201e93db88bfd00ab6550f5d52b9e7152811827c5f1dae7441d3cbf5b896456a481d3a7120f35248c6b84bbc642d7ce2b96daa535f861639be1f902492ad1db84f75df87b3f13e074a2dcb203aa1965654cbd088869602efc08fa411a214acaa29eb82c,
Abhijeet Shende,2023,,AIKRR BY SAURABH,Documents/Abhijeet Shende/Notes/2023/AIKRR/AIKRR BY SAURABH.pdf,pdf,,,AIKRR,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/AIKRR/AIKRR%20BY%20SAURABH.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=27728980c304fb9ba864b223d358c3a1e362ab1150327db08099decf6d640cdcac3fcbf86a1c0ed1bbb8a6918f53f2631b347a584e9f4533f6df700aba3bb253a0eda2b10ca44c9a86a2368121f1ac2391a119dd1a2ba8fc36b90665a971fe0539b93c70ed83260cbc6594ed759d32e5b768998fc75403dd28509ae5f9c2cc6b8acb23a6ec778581b916c550eb121d4193ba43c6dbc91c164956531ef8de9aa031c3790dbaaba5c380282f8b524fb43756f70562ebc0202473e9516d65ca3e2d1257eaf90b08e94829c3fbe858ae64695b9ac43d454b182d90425d47288f106184688d32e8c6cbf2cd6555b670c9119f938a8edfb7512b6970e30af2f9d3732e,
Abhijeet Shende,2023,,UNIT 1,Documents/Abhijeet Shende/Notes/2023/DMGT/UNIT 1.pdf,pdf,,,DMGT,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DMGT/UNIT%201.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=1439a97185a2147c836a777057ef4ecb21b8d935cd5f8163b5f0dfb051cc1718c86b93149184ca7cc3393cfa5ee12dded56dbc3c72b3adc304089059ef5deeed8f698355913fc70ecc71f8026d2e214a271e729b86d2cc246cc5f19851f8b0138d31cbd6f3cc22d904422f606e7337892b8449fc83ad61611419b70f6704b47f880dcdc4cb42a9f06026231af2125238be64a045c7661afdbfd1cde89d8f75682e83efe29903c2b1c3136e4a0b19a70cd9d6b1631243157d698834ccb302021c9245660eddf25ab37504d1e2383522ac9a1b98fd52317aad725d1f81b1f486a6c98cf3b91277d357da0d23b5ece9d155069d918f376f4ace6ca801ebef1bfebf,
Abhijeet Shende,2023,,UNIT 2,Documents/Abhijeet Shende/Notes/2023/DMGT/UNIT 2.pdf,pdf,,,DMGT,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DMGT/UNIT%202.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=2b2f001e43032e39f056c8030545b094dcee65381081a4fbb9b46a4020dcbd16fe656e222354d3e6b98170d5de5b700632db28488e72997315df657b9fd6862f91128d88eb5715dc8b6822b770a8130254a992de1fcd502a63eaaba661437415dbac3d4390478c46b05954303bf0343cafdf6faf7baa63ab8e58939b4d939f8117ba52e7ca4988b628e2cdb5dacbe149bac46c1d04211d339217ea208d38226768db5f5346ac70942e7ba08e8f229237010c046b812f84686b545c09ea53570f421c3800e5939ef34313242e6c26b0d81f43763fd2d009373a2a491ff339a10bba71fe91d26a05ce2e2c058e3fd0fa640151b83bf252901ddee8618d0df5bf8c,
Abhijeet Shende,2023,,UNIT 3-4,Documents/Abhijeet Shende/Notes/2023/DMGT/UNIT 3-4.pdf,pdf,,,DMGT,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DMGT/UNIT%203-4.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=20e0a6406b6c7c1e358fff96e490422064a12d004ef13b41955bf4fd22f07cb486beeb03b8b3d1b589c14a9528bfde29ca09d9cc05558de992ee3c95f36d55c0e78105c52f14d8dc1b5f71a05a1123db6e68dde701a07d24cae005d00f736f6abd23c2788893101aa2ae9858279386924583543e29acd60a2c13e13f007a1af24d18f2876bfd5812ba270e367eb2f7ec205c5c50bf38a39f182d22db56009d1b645e8a55f5a0bed28d4e50a7253f79e719fbf7271d126d50ef6070e8ae8ea2fb68fe5d275fa29b3aed8c607cfd74eb10999b2a73972b051ef3f9228e8d2d2e5196385b269318c3f4cf05deb7e1482d072cbf180bfb0708662944ca569fd9cbd2,
Abhijeet Shende,2023,,UNIT 1,Documents/Abhijeet Shende/Notes/2023/DSA/UNIT 1.pdf,pdf,,,DSA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DSA/UNIT%201.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=62ea9066f0b9d39f566f9328d7a82e3fa38ea0a825b86f0ac35c85ddab0acb0d0027950e405b782d007f02b1d8ecd7532c293ffbb717d8e875b1a63609998a426a04d840c819570f57c311360508a4d5e43653c0393f0f6c67a106f595a5ef8bd06e5be1b9930c6e13273654047281e69d0326c7063657f6805e8732a5f4cc88c88e06cc04f1da73afc7df7a5b8c8d7cc9a3d86433a34b9c0fd89ff6bbf066e61d114e6ef2700c3278cd384754890915514ee508d79c827d8a9cc33d315304ac2c3c2a72f4f7a2fa8792c5de0c5b1d330e8a829d0f2e75b311131e9b81a69a5185d6958f46dee6cf6d30db48504a1fd5de9b7e583039dd8c6cda59489e70b01e,
Abhijeet Shende,2023,,UNIT 2,Documents/Abhijeet Shende/Notes/2023/DSA/UNIT 2.pdf,pdf,,,DSA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DSA/UNIT%202.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=0d98f1cb0aacae6368e3df63bac2262ea340996a8adebfc239c24ac27a912a39f12621a21d7b8b6cd9c957baf2d4ab141dd739646b3b933c7e354aa442d6918eefa8d70582677778e6ca2e4074ce2d183820b0abce7c71419070661201721965ffcbfdb904cfe5b0eac8b800e47502c4e6868316ab5bd083c809e2b9e0fab910beb480ad6be962b972ae0a23226d4f54a7afb9d20358d35568b4b3eda38bc4d54544e0014431422df810dae81a1424a4673ced3202be96e668ebd6c37ea19966c207432eb2604fae7b70d112b7fec59e0052627d81a2fe12f80fcac0fbd1ad14a8f93bf569193c65c646af659586aa98fda326020215cf327970492eeb7cad3b,
Abhijeet Shende,2023,,Unit 3,Documents/Abhijeet Shende/Notes/2023/DSA/Unit 3.pdf,pdf,,,DSA,Notes,https://storage.googleapis.com/abhi-hub.appspot.com/Documents/Abhijeet%20Shende/Notes/2023/DSA/Unit%203.pdf?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=firebase-adminsdk-6gamz%40abhi-hub.iam.gserviceaccount.com%2F20250204%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20250204T183118Z&X-Goog-Expires=3600&X-Goog-SignedHeaders=host&X-Goog-Signature=7f642b4eb5c3f3a993e77f7fc790456cd902915a0a292ada364fa2f63af43646af8d72cbb978b24a92b2799e5bd67e4017015de0572abffcc7200babba47cb893fd8a96790f39211f9006f87c142fa878dd0f3a9da042f69278788447b88e89f13198075cf95e18e79546341fedee41c30b816a636a651fa61574d70c67d6e36a5051c687f528a91f280e9d631a024a0ff351940a0e88c92805b4408d724dc336c1a00424628d41b31719eb00d1530ffcb0feedf77f47a527c4e8127c0e7c406527e045822df007dc6111f0b7e6d0394aa1b556b75426b33a93667c53286f9ea1b87e06f2919620de3a2e1dbd976faf1462e1ed95cc45f1fd743d9f7d5914435,
